tweet,tweet_tokenized
"Primer ministro de Grecia: “Extremadamente preocupada por la violencia y los horribles eventos que tienen lugar en Washington DC, la democracia estadounidense es resistente, está profundamente arraigada y superará esta crisis”","['primer', 'ministro', 'grecia', 'extremadamente', 'preocupada', 'violencia', 'horribles', 'eventos', 'lugar', 'washington', 'dc', 'democracia', 'estadounidense', 'resistente', 'profundamente', 'arraigada', 'superará', 'crisis”']"
Ministra de Exteriores de Bulgaria: “Denunciamos el ataque a los edificios del Congreso de Estados Unidos. La violencia nunca es una solución. Se debe restaurar el orden público para que tengamos una transferencia pacífica de poder en los EE. UU”.,"['ministra', 'exteriores', 'bulgaria', 'denunciamos', 'ataque', 'edificios', 'congreso', 'unidos', 'violencia', 'nunca', 'solución', 'debe', 'restaurar', 'orden', 'público', 'transferencia', 'pacífica', 'poder', 'ee', 'uu”']"
@raulstolk ¿Tu crees?,"['raulstolk', '¿tu', 'crees']"
Presidente de Italia: “Estoy siguiendo lo que está sucediendo en #Washington con gran preocupación. La violencia es incompatible con el ejercicio de los derechos y libertades democráticas. Confío en la fortaleza y solidez de las instituciones de los Estados Unidos”.,"['presidente', 'italia', 'siguiendo', 'sucediendo', 'washington', 'gran', 'preocupación', 'violencia', 'incompatible', 'ejercicio', 'derechos', 'libertades', 'democráticas', 'confío', 'fortaleza', 'solidez', 'instituciones', 'unidos”']"
"Ministro de Exteriores de Finlandia: “Finlandia sigue las impactantes noticias de Estados Unidos, una de las democracias más antiguas del mundo. Los resultados de las elecciones siempre deben respetarse. La violencia debe terminar de inmediato”","['ministro', 'exteriores', 'finlandia', 'finlandia', 'sigue', 'impactantes', 'noticias', 'unidos', 'democracias', 'antiguas', 'mundo', 'resultados', 'elecciones', 'siempre', 'deben', 'respetarse', 'violencia', 'debe', 'terminar', 'inmediato”']"
Ministro de Exteriores de República Checa: “La violencia en el Senado de los Estados Unidos no son un buen ejemplo para países donde la democracia está luchando duramente por su lugar bajo el sol”.,"['ministro', 'exteriores', 'república', 'checa', 'violencia', 'senado', 'unidos', 'buen', 'ejemplo', 'países', 'democracia', 'luchando', 'duramente', 'lugar', 'bajo', 'sol”']"
Presidenta de Eslovaquia: “Las escenas del Capitolio muestran cuán peligrosa es la retórica del odio. El desprecio por las instituciones erosiona los derechos de los ciudadanos y puede socavar el orden político. Confío en que pronto se restablecerá el proceso democrático”.,"['presidenta', 'eslovaquia', 'escenas', 'capitolio', 'muestran', 'cuán', 'peligrosa', 'retórica', 'odio', 'desprecio', 'instituciones', 'erosiona', 'derechos', 'ciudadanos', 'puede', 'socavar', 'orden', 'político', 'confío', 'pronto', 'restablecerá', 'proceso', 'democrático”']"
Ministra de Exteriores de España: “La democracia se basa en la transferencia pacífica del poder: quien pierde tiene que aceptar la derrota. Plena confianza en senadores y representantes para cumplir con la voluntad del pueblo. Plena confianza en el presidente electo Joe Biden”,"['ministra', 'exteriores', 'españa', 'democracia', 'basa', 'transferencia', 'pacífica', 'poder', 'pierde', 'aceptar', 'derrota', 'plena', 'confianza', 'senadores', 'representantes', 'cumplir', 'voluntad', 'pueblo', 'plena', 'confianza', 'presidente', 'electo', 'joe', 'biden”']"
Ministra de Cooperación de Países Bajos: “Terrible de ver. Imágenes que nunca hubiéramos imaginado en Estados Unidos. La base de una democracia es el Estado de derecho. Ambos están bajo ataque. Aterrador”,"['ministra', 'cooperación', 'países', 'bajos', 'terrible', 'ver', 'imágenes', 'nunca', 'imaginado', 'unidos', 'base', 'democracia', 'derecho', 'ambos', 'bajo', 'ataque', 'aterrador”']"
Presidente de Lituania: “La transición pacífica del poder es un signo de madurez de la democracia. El Estado de derecho no es la regla de la calle. Creemos firmemente en la supremacía de los valores democráticos en nuestro país aliado”.,"['presidente', 'lituania', 'transición', 'pacífica', 'poder', 'signo', 'madurez', 'democracia', 'derecho', 'regla', 'calle', 'creemos', 'firmemente', 'supremacía', 'valores', 'democráticos', 'país', 'aliado”']"
"Primer Ministra de Islandia: “Un ataque al Capitolio es un ataque a la democracia. Asistimos a inquietantes escenas de violencia en Washington DC. Se deben respetar la libertad, la democracia y la decencia”.","['primer', 'ministra', 'islandia', 'ataque', 'capitolio', 'ataque', 'democracia', 'asistimos', 'inquietantes', 'escenas', 'violencia', 'washington', 'dc', 'deben', 'respetar', 'libertad', 'democracia', 'decencia”']"
Ministro de Exteriores de Irlanda: “Estados Unidos se enorgullece con razón de su democracia y no puede haber ninguna justificación para estos violentos intentos de frustrar la transición de poder legítima y adecuada”.,"['ministro', 'exteriores', 'irlanda', 'unidos', 'enorgullece', 'razón', 'democracia', 'puede', 'haber', 'ninguna', 'justificación', 'violentos', 'intentos', 'frustrar', 'transición', 'poder', 'legítima', 'adecuada”']"
Secretario de Exteriores de Reino Unido: “Estados Unidos se enorgullece con razón de su democracia y no puede haber ninguna justificación para estos violentos intentos de frustrar la transición de poder legítima y adecuada”.,"['secretario', 'exteriores', 'reino', 'unido', 'unidos', 'enorgullece', 'razón', 'democracia', 'puede', 'haber', 'ninguna', 'justificación', 'violentos', 'intentos', 'frustrar', 'transición', 'poder', 'legítima', 'adecuada”']"
"Ministro de Exteriores de Alemania: “Las palabras desenfrenadas se convierten en actos violentos: en las escaleras del Reichstag, y ahora en el Capitolio. El desdén por las instituciones democráticas es devastador”","['ministro', 'exteriores', 'alemania', 'palabras', 'desenfrenadas', 'convierten', 'actos', 'violentos', 'escaleras', 'reichstag', 'ahora', 'capitolio', 'desdén', 'instituciones', 'democráticas', 'devastador”']"
Presidente de Colombia rechaza el asalto al Congreso,"['presidente', 'colombia', 'rechaza', 'asalto', 'congreso']"
Canciller de Austria sobre el asalto al Congreso,"['canciller', 'austria', 'asalto', 'congreso']"
Canciller de Estonia rechaza el asalto al Congreso de EEUU,"['canciller', 'estonia', 'rechaza', 'asalto', 'congreso', 'eeuu']"
@LauSolorzano Mr. Rosendo,"['lausolorzano', 'mr', 'rosendo']"
¿Como pran de Guantánamo?,"['¿como', 'pran', 'guantánamo']"
"@libertasve Oye, cualquier cosa es posible","['libertasve', 'oye', 'cualquier', 'cosa', 'posible']"
¿Se puede decir que están asaltando un congreso si Cabeza de Mango no está presente?,"['¿se', 'puede', 'decir', 'asaltando', 'congreso', 'si', 'cabeza', 'mango', 'presente']"
"En comparación, la ruina de nuestra democracia ahora parece un poco menos cataclísmica","['comparación', 'ruina', 'democracia', 'ahora', 'parece', 'menos', 'cataclísmica']"
Eso es lo que llamaban “el pueblo pa la asamblea”,"['llamaban', 'pueblo', 'pa', 'asamblea”']"
La gente demoliendo sus instituciones. Esas imágenes son la victoria de Trump.,"['gente', 'demoliendo', 'instituciones', 'imágenes', 'victoria', 'trump']"
"Efectivamente, occidente está cayendo y no fue por Soros","['efectivamente', 'occidente', 'cayendo', 'soros']"
"@WilmerDAB Prefirieron mantener cierta neutralidad para probar con la mediación, como organismo","['wilmerdab', 'prefirieron', 'mantener', 'cierta', 'neutralidad', 'probar', 'mediación', 'organismo']"
"Unión Europea luego constituyó el Grupo de Contacto para mediar, mientras cada país miembro fue reconociendo a Guaidó por su cuenta tras de vencer el plazo de ocho días que dio la UE. Grecia fue el último en hacerlo cuando Tsipras abandonó el poder en julio de ese año.","['unión', 'europea', 'luego', 'constituyó', 'grupo', 'contacto', 'mediar', 'mientras', 'cada', 'país', 'miembro', 'reconociendo', 'guaidó', 'cuenta', 'tras', 'vencer', 'plazo', 'ocho', 'días', 'dio', 'ue', 'grecia', 'último', 'hacerlo', 'tsipras', 'abandonó', 'poder', 'julio', 'año']"
Esto dijo la Unión Europea tres días después de la juramentación de Guaidó (26-01-2019). No lo reconocieron como presidente en aquel momento. Optaron por desconocer los resultados de las presidenciales y reconocer a la Asamblea Nacional como legítima.   https://t.co/P3obycHghd,"['dijo', 'unión', 'europea', 'tres', 'días', 'después', 'juramentación', 'guaidó', 'reconocieron', 'presidente', 'aquel', 'momento', 'optaron', 'desconocer', 'resultados', 'presidenciales', 'reconocer', 'asamblea', 'nacional', 'legítima']"
@AAAD25 La democracia no está entre sus preferencias,"['aaad', 'democracia', 'preferencias']"
"Representantes de organismos internacionales: FAO, PNUD, Acnur y CICR.","['representantes', 'organismos', 'internacionales', 'fao', 'pnud', 'acnur', 'cicr']"
"Embajadores en la instalación de la AN chavista, leído por J. Rodríguez: Abjasia, Bolivia, Nicaragua, China, Turquía, Arabia Saudita, Irán, Siria, Trinidad, Egipto, Vietnam, Rusia, India, Bielorrusia, Dominica, Argentina, Barbados, Guinea E., México, Palestina, Argelia, Catar.","['embajadores', 'instalación', 'an', 'chavista', 'leído', 'rodríguez', 'abjasia', 'bolivia', 'nicaragua', 'china', 'turquía', 'arabia', 'saudita', 'irán', 'siria', 'trinidad', 'egipto', 'vietnam', 'rusia', 'india', 'bielorrusia', 'dominica', 'argentina', 'barbados', 'guinea', 'méxico', 'palestina', 'argelia', 'catar']"
"@JLBruges Los chilenos presentes (y cómo los presentaron): Gabriel Julián Pozo Pérez, izquierda de la Democracia Cristiana Boris Anthony Barrera Moreno, diputado Rafael Enrique Cuevas Pérez, Profesionales para el Socialismo","['jlbruges', 'chilenos', 'presentes', 'cómo', 'presentaron', 'gabriel', 'julián', 'pozo', 'pérez', 'izquierda', 'democracia', 'cristiana', 'boris', 'anthony', 'barrera', 'moreno', 'diputado', 'rafael', 'enrique', 'cuevas', 'pérez', 'profesionales', 'socialismo']"
"@Verochop Compadre, me estremezco","['verochop', 'compadre', 'estremezco']"
"En la lista, diputados y senadores de Antigua y Barbuda, Bolivia, Chile, Ecuador, México, Republica Dominicana y el Parlamento Catalán","['lista', 'diputados', 'senadores', 'antigua', 'barbuda', 'bolivia', 'chile', 'ecuador', 'méxico', 'republica', 'dominicana', 'parlamento', 'catalán']"
"Solo Cuba y Dominica mandaron funcionarios de alto nivel gubernamental a la instalación de la AN chavista, entre aquellos que nombró Fernando Soto Rojas","['solo', 'cuba', 'dominica', 'mandaron', 'funcionarios', 'alto', 'nivel', 'gubernamental', 'instalación', 'an', 'chavista', 'aquellos', 'nombró', 'fernando', 'soto', 'rojas']"
@EliasTovarD Crijto 😂 😂 😂,"['eliastovard', 'crijto']"
 https://t.co/VKCexk8Nuk,[]
Yelitze Sataella pasó el covid (13/08/2020)  https://t.co/JGdx5P6jrK Héctor Rodríguez anuncia su contagio (23-07-2020),"['yelitze', 'sataella', 'pasó', 'covid', 'héctor', 'rodríguez', 'anuncia', 'contagio']"
"Yelitze Santaella afirmó hoy que está reinfectada, el mismo día que lo anunció Héctor Rodríguez. Ambos también anunciaron su primer contagio durante las últimas semanas de julio.   🤔","['yelitze', 'santaella', 'afirmó', 'hoy', 'reinfectada', 'mismo', 'día', 'anunció', 'héctor', 'rodríguez', 'ambos', 'anunciaron', 'primer', 'contagio', 'últimas', 'semanas', 'julio']"
"Héctor Rodríguez informa que tiene covid-19 de nuevo, cinco meses después de su primer resultado positivo","['héctor', 'rodríguez', 'informa', 'covid', 'nuevo', 'cinco', 'meses', 'después', 'primer', 'resultado', 'positivo']"
Dos caimanes Rodríguez a un paso del poder,"['dos', 'caimanes', 'rodríguez', 'paso', 'poder']"
6:30 pm | Diosdado Cabello será el jefe de la fracción del PSUV que propondrá el chavismo para la AN,"['pm', 'diosdado', 'cabello', 'jefe', 'fracción', 'psuv', 'propondrá', 'chavismo', 'an']"
6:30 pm | Chavismo propondrá a Jorge Rodríguez como presidente de la Asamblea Nacional,"['pm', 'chavismo', 'propondrá', 'jorge', 'rodríguez', 'presidente', 'asamblea', 'nacional']"
@ChuchoRZ Buen sustituto para la Maria Lionza con la danta que está en la autopista,"['chuchorz', 'buen', 'sustituto', 'maria', 'lionza', 'danta', 'autopista']"
"“Al protegerse uno, protege a los demás (...) La protección de cada quien, al máximo, ahora con con la cuarentena radical de siete días para cortar toda la cadena de contagio que se creó por las navidades”  https://t.co/S3stcIRxX2","['protegerse', 'protege', 'demás', 'protección', 'cada', 'máximo', 'ahora', 'cuarentena', 'radical', 'siete', 'días', 'cortar', 'toda', 'cadena', 'contagio', 'creó', 'navidades”']"
Maduro citando a Fauci  https://t.co/lQ3kc1aLbH,"['maduro', 'citando', 'fauci']"
@AAAD25 Sies,"['aaad', 'sies']"
@batmaane Abajo el driver shaming,"['batmaane', 'abajo', 'driver', 'shaming']"
@SwiftOnSecurity Berlin Firewall,"['swiftonsecurity', 'berlin', 'firewall']"
@valentagil La crisis de los medianos 20 es real,"['valentagil', 'crisis', 'medianos', 'real']"
@endsequera El Endrogan de la suerte hay que pasárselo a 10 contactos,"['endsequera', 'endrogan', 'suerte', 'pasárselo', 'contactos']"
"“Una segunda ola que pudiera venir en enero (...) Mientras tanto, preparémonos para una Navidad con el Niño Jesús”.  Lo que que Maduro entendía por decisión responsable, hace 8 días.","['segunda', 'ola', 'pudiera', 'venir', 'enero', 'mientras', 'preparémonos', 'navidad', 'niño', 'jesús”', 'maduro', 'entendía', 'decisión', 'responsable', 'hace', 'días']"
Las palabras de Merkel por su último mensaje de año nuevo  https://t.co/1hbsUJlS7n,"['palabras', 'merkel', 'último', 'mensaje', 'año', 'nuevo']"
Este año se nos retira 💔  https://t.co/95x7QCHgRL,"['año', 'retira']"
@giorgiocmorales @LuuSalomon Mejor estar en una caja con material radioactivo y no con el chavismo.,"['giorgiocmorales', 'luusalomon', 'mejor', 'caja', 'material', 'radioactivo', 'chavismo']"
"@giorgiocmorales No llegó en vida pero llegó en obra. Luce poco probable que se cumpla su mítico retiro este año, pero no hay que perder las esperanzas.","['giorgiocmorales', 'llegó', 'vida', 'llegó', 'obra', 'luce', 'probable', 'cumpla', 'mítico', 'retiro', 'año', 'perder', 'esperanzas']"
@giorgiocmorales @LuuSalomon Al menos un no-país vacunado,"['giorgiocmorales', 'luusalomon', 'menos', 'país', 'vacunado']"
"1:00 pm | Delcy Rodríguez anuncia cuarentena por una semana, entre el 4 y el 10 de enero  https://t.co/ywDZh19W9Q","['pm', 'delcy', 'rodríguez', 'anuncia', 'cuarentena', 'semana', 'enero']"
Richard Quest es a CNN lo que Juan Eleazar Figallo a Globovisión,"['richard', 'quest', 'cnn', 'juan', 'eleazar', 'figallo', 'globovisión']"
@gonzoucab Un satoshi a la vez,"['gonzoucab', 'satoshi', 'vez']"
@gonzoucab Y la Gran Depresión,"['gonzoucab', 'gran', 'depresión']"
@gonzoucab Que vuelva el charleston,"['gonzoucab', 'vuelva', 'charleston']"
@cesaperaza Si lo revelas no se cumple,"['cesaperaza', 'si', 'revelas', 'cumple']"
@SabrinaGomesSt @minombreeschris Pal Maní es así,"['sabrinagomesst', 'minombreeschris', 'pal', 'maní', 'así']"
@giorgiocmorales Milenario deporte olímpico,"['giorgiocmorales', 'milenario', 'deporte', 'olímpico']"
"@Gbastidas Amén, sobrino","['gbastidas', 'amén', 'sobrino']"
"Llegó el 2021, muchaches. Felicidades!  https://t.co/ncJNW5aQXj","['llegó', 'muchaches', 'felicidades']"
@giorgiocmorales Kaboom index,"['giorgiocmorales', 'kaboom', 'index']"
@digaluis @Naky @LuisCarlos Estos Leopoldos se van a llegar  https://t.co/MvVPXfll1E,"['digaluis', 'naky', 'luiscarlos', 'leopoldos', 'van', 'llegar']"
@AAAD25 Se han visto casos…,"['aaad', 'visto', 'casos…']"
@necioespurio “Nosotros te llamamos”,"['necioespurio', 'llamamos”']"
"@Verochop @MauricioLunaP Tampoco tenemos dos países, no tenemos ninguno","['verochop', 'mauriciolunap', 'tampoco', 'dos', 'países', 'ninguno']"
@Bamtheory La gente que usa los estados de Whatsapp es población de riesgo,"['bamtheory', 'gente', 'usa', 'whatsapp', 'población', 'riesgo']"
@eliajrx @la_zurrapa Corina resultó ser la más cuerda de los Smith,"['eliajrx', 'zurrapa', 'corina', 'resultó', 'ser', 'cuerda', 'smith']"
@08181  https://t.co/J4Z4f1RSA7,[]
@sciencelover_rs @Aglaia_Berlutti Y el sereno,"['sciencelover', 'rs', 'aglaia', 'berlutti', 'sereno']"
@GenPenaloza Siguen siendo legales los partidos comunistas allá  https://t.co/D8DZ6IPAfO,"['genpenaloza', 'siguen', 'siendo', 'legales', 'partidos', 'comunistas', 'allá']"
"@danielajtb @Leogasa Esas hallacas estaban adulteradas, hermanito","['danielajtb', 'leogasa', 'hallacas', 'adulteradas', 'hermanito']"
@eliajrx Fracasé. Queda comida y gula insatisfecha.,"['eliajrx', 'fracasé', 'queda', 'comida', 'gula', 'insatisfecha']"
@eliajrx Porque vomitar para seguir comiendo se ve mal,"['eliajrx', 'vomitar', 'seguir', 'comiendo', 've', 'mal']"
Confirmen,['confirmen']
@chickenlitta Está claro en lo claro,"['chickenlitta', 'claro', 'claro']"
@NolanRada Chimbo lo de Crimea,"['nolanrada', 'chimbo', 'crimea']"
@fmonroy @TuMundoInter Capaz está llamando del Más Allá,"['fmonroy', 'tumundointer', 'capaz', 'llamando', 'allá']"
@pauladlo Happy holidays  https://t.co/nax4VnmsoI,"['pauladlo', 'happy', 'holidays']"
"@pauladlo I know that feel, bro","['pauladlo', 'know', 'that', 'feel', 'bro']"
"@ColinasLAcacias Nuestra economía es la quinta parte de lo que era hace siete años y este año volverá a caer, aunque hayan mas fuegos artificiales.","['colinaslacacias', 'economía', 'quinta', 'parte', 'hace', 'siete', 'años', 'año', 'volverá', 'caer', 'aunque', 'mas', 'fuegos', 'artificiales']"
@malejandra14 Confirmo lo de los fuegos artificiales y que seguimos cayendo por un despeñadero.,"['malejandra', 'confirmo', 'fuegos', 'artificiales', 'seguimos', 'cayendo', 'despeñadero']"
@sciencelover_rs @LuisCarlos Mi envidia te fortalece,"['sciencelover', 'rs', 'luiscarlos', 'envidia', 'fortalece']"
"@necioespurio Bill Gates no me trajo el chis que pedí, pta madre","['necioespurio', 'bill', 'gates', 'trajo', 'chis', 'pedí', 'pta', 'madre']"
Feliz Navidad  https://t.co/yB1JhDJJJq,"['feliz', 'navidad']"
@Econ_Vzla Omar! Feliz Navidad para ti! Jajaja,"['econ', 'vzla', 'omar', 'feliz', 'navidad', 'jajaja']"
"@abrenderT48 Y haces bien. Es sudafricana, se convirtió en un flashmob de oficinas en todo el mundo y el chavismo no perdió oportunidad de participar en eso de forma vergonzosa.","['abrendert', 'haces', 'bien', 'sudafricana', 'convirtió', 'flashmob', 'oficinas', 'mundo', 'chavismo', 'perdió', 'oportunidad', 'participar', 'forma', 'vergonzosa']"
@abrenderT48 Una canción detestable,"['abrendert', 'canción', 'detestable']"
Netanyahu ya mandó a preguntar si en Jerusalema también hay palestinos,"['netanyahu', 'mandó', 'preguntar', 'si', 'jerusalema', 'palestinos']"
@virginiamp49 Una fiesta para conocer el género de un bebé por nacer. El baby shower fue desplazado.   https://t.co/804uLsPrTe,"['virginiamp', 'fiesta', 'conocer', 'género', 'bebé', 'nacer', 'baby', 'shower', 'desplazado']"
@endsequera Ese es el tío encargado de poner borracho al tío. Esperemos que no se trate de la misma Magaly.,"['endsequera', 'tío', 'encargado', 'poner', 'borracho', 'tío', 'esperemos', 'trate', 'misma', 'magaly']"
"Sin fuegos artificiales el tío borracho no podría lanzar su tradicional “hay plata en la calle, Magaly” para evaluar la economía venezolana","['fuegos', 'artificiales', 'tío', 'borracho', 'podría', 'lanzar', 'tradicional', 'plata', 'calle', 'magaly”', 'evaluar', 'economía', 'venezolana']"
Herodes se lanzaba los mejores gender reveal del siglo I,"['herodes', 'lanzaba', 'mejores', 'gender', 'reveal', 'siglo']"
Por un 2021 sin J3rusal3ma,"['rusal', 'ma']"
@necioespurio  https://t.co/phr1j7NrNy,['necioespurio']
@CleverSafo Larga vida a las ratas,"['cleversafo', 'larga', 'vida', 'ratas']"
¿Qué me irá a dejar George Soros bajo el arbolito?,"['¿qué', 'irá', 'dejar', 'george', 'soros', 'bajo', 'arbolito']"
@oscarmedina1 Y se divertirán…,"['oscarmedina', 'divertirán…']"
Sandy salió del edificio,"['sandy', 'salió', 'edificio']"
"Primero el coronavirus, ahora Sandy ¿qué quieres de nosotros, @2020?","['primero', 'coronavirus', 'ahora', 'sandy', '¿qué', 'quieres']"
"6:40 pm | Maduro: Pudiéramos estar en presencia de la preparación para una segunda ola que pudiera venir en enero. Yo le anunciaré al país si en enero regresamos al 7+7 o si tendremos un método más radical. Mientras tanto, preparémonos para una Navidad con el Niño Jesús.","['pm', 'maduro', 'pudiéramos', 'presencia', 'preparación', 'segunda', 'ola', 'pudiera', 'venir', 'enero', 'anunciaré', 'país', 'si', 'enero', 'regresamos', 'si', 'método', 'radical', 'mientras', 'preparémonos', 'navidad', 'niño', 'jesús']"
6:38 pm | Maduro: “Está empezando una nueva etapa del coronavirus en el mundo. La mutación amenaza con una nueva ola pavorosa de coronavirus”,"['pm', 'maduro', 'empezando', 'nueva', 'etapa', 'coronavirus', 'mundo', 'mutación', 'amenaza', 'nueva', 'ola', 'pavorosa', 'coronavirus”']"
"@AAAD25 Sin duda, tomaré nota","['aaad', 'duda', 'tomaré', 'nota']"
"@AAAD25 Menos mal que no eres Lilian porque ya alguien te hubiese dañado el cumpleaños por la foto 😂. Feliz cumpleaños, Alejandro.  PD: Recomienda el sitio","['aaad', 'menos', 'mal', 'lilian', 'alguien', 'dañado', 'cumpleaños', 'foto', 'feliz', 'cumpleaños', 'alejandro', 'pd', 'recomienda', 'sitio']"
@TonyFrangieM Medido por el nivel de miseria propia. No estar muerto por inanición será el límite.,"['tonyfrangiem', 'medido', 'nivel', 'miseria', 'propia', 'muerto', 'inanición', 'límite']"
6:16 pm | Delcy Rodríguez: Siete estados del país llevan seis semanas de crecimiento (en el número de casos),"['pm', 'delcy', 'rodríguez', 'siete', 'país', 'llevan', 'seis', 'semanas', 'crecimiento', 'número', 'casos']"
"@Andreseduardog_ @endsequera No es chiste, es anécdota","['andreseduardog', 'endsequera', 'chiste', 'anécdota']"
@baadiali Piensa en todo lo que te ahorras en impuestos,"['baadiali', 'piensa', 'ahorras', 'impuestos']"
@endsequera “Di que tienes internet estable y rápido en Venezuela”  https://t.co/y7BHq6aO40,"['endsequera', 'di', 'internet', 'estable', 'rápido', 'venezuela”']"
@SrPoliloco @endsequera Velo como una oportunidad para tener algo en común con Obama,"['srpoliloco', 'endsequera', 'velo', 'oportunidad', 'tener', 'común', 'obama']"
"Te mentí, no vamos a ver Netflix porque el ABA se fue hace dos meses y no ha vuelto  https://t.co/ibLtvENNMa","['mentí', 'vamos', 'ver', 'netflix', 'aba', 'hace', 'dos', 'meses', 'vuelto']"
@dvzncndo Y empoderado,"['dvzncndo', 'empoderado']"
"“Putin, 68, said he’s not ready yet to take a Russian vaccine against Covid-19 because the available ones haven’t been tested for his age group (...)Sputnik V had officially been authorized for use only on people up to 60 years old”.    https://t.co/ro08BPnnUA","['putin', 'said', 'he’s', 'not', 'ready', 'yet', 'to', 'take', 'russian', 'vaccine', 'against', 'covid', 'because', 'the', 'available', 'ones', 'haven’t', 'been', 'tested', 'for', 'his', 'age', 'group', 'sputnik', 'had', 'officially', 'been', 'authorized', 'for', 'use', 'only', 'on', 'people', 'up', 'to', 'years', 'old”']"
@LuuSalomon @HeleCarpio Solo se aceptan bolívares fuertes,"['luusalomon', 'helecarpio', 'solo', 'aceptan', 'bolívares', 'fuertes']"
"'Daddy, I want to go to Trinidad because I’m skinny'  https://t.co/O9NxFNYcEt","['daddy', 'want', 'to', 'go', 'to', 'trinidad', 'because', 'i’m', 'skinny']"
@cisnerosrincon @prodavinci En este trabajo se registraron las agresiones y limitaciones para la cobertura periodística de la pandemia  https://t.co/ziM6hr52B8 y la historia de las dificultades que enfrentan los pacientes con otras enfermedades y sus familiares en tiempos del covid-19  https://t.co/t20mHhxAh2,"['cisnerosrincon', 'prodavinci', 'trabajo', 'registraron', 'agresiones', 'limitaciones', 'cobertura', 'periodística', 'pandemia', 'historia', 'dificultades', 'enfrentan', 'pacientes', 'enfermedades', 'familiares', 'tiempos', 'covid']"
@irebabe Es un placer culposo,"['irebabe', 'placer', 'culposo']"
@HeleCarpio Vamos a vender bolígrafos en los semáforos por esta noble causa,"['helecarpio', 'vamos', 'vender', 'bolígrafos', 'semáforos', 'noble', 'causa']"
"@cisnerosrincon Acá @prodavinci cuenta, en inglés, la historia de uno de los niños deportados y aislados en Trinidad  https://t.co/HwwxLb5zAN también acá se explican los problemas de acceso geográfico a los hospitales en pandemia  https://t.co/pwt4FKLrNV","['cisnerosrincon', 'acá', 'prodavinci', 'cuenta', 'inglés', 'historia', 'niños', 'deportados', 'aislados', 'trinidad', 'acá', 'explican', 'problemas', 'acceso', 'geográfico', 'hospitales', 'pandemia']"
@mariannedh Twitter haciendo magia,"['mariannedh', 'twitter', 'haciendo', 'magia']"
@lajula13 Ya es un asunto de salud pública,"['lajula', 'asunto', 'salud', 'pública']"
Hay que abrir un GoFundMe para internar a García Banchs,"['abrir', 'gofundme', 'internar', 'garcía', 'banchs']"
@MikelAitor Cuantas capas en un solo tweet,"['mikelaitor', 'cuantas', 'capas', 'solo', 'tweet']"
@Econ_Vzla Leí Mándalearosales 🤭,"['econ', 'vzla', 'leí', 'mándalearosales']"
5:52 | Omar Prieto informa que el laboratorio procesará 300 pruebas diarias y podría procesar hasta 700 pruebas a su máxima capacidad.,"['omar', 'prieto', 'informa', 'laboratorio', 'procesará', 'pruebas', 'diarias', 'podría', 'procesar', 'pruebas', 'máxima', 'capacidad']"
6:49 pm | Omar Prieto anuncia un nuevo laboratorio de biología molecular en estado Zulia para procesar pruebas PCR.,"['pm', 'omar', 'prieto', 'anuncia', 'nuevo', 'laboratorio', 'biología', 'molecular', 'zulia', 'procesar', 'pruebas', 'pcr']"
Y así. Que cada quien deposite su orfandad donde mejor pueda.,"['así', 'cada', 'deposite', 'orfandad', 'mejor', 'pueda']"
Nos queda contar(nos) muertos,"['queda', 'contar', 'muertos']"
Un tweet que se puede reciclar,"['tweet', 'puede', 'reciclar']"
@eliaspino @polscitoall Más parecido a un Tang: se disuelve,"['eliaspino', 'polscitoall', 'parecido', 'tang', 'disuelve']"
Los bodegones ya deben estar agotando los stocks globales de chalecos salvavidas.   Y así vamos.,"['bodegones', 'deben', 'agotando', 'stocks', 'globales', 'chalecos', 'salvavidas', 'así', 'vamos']"
"“En una geografía de aguas inversa a la cubana, tenemos muertos que desde tierra firme intentaron alcanzar la isla que les quedaba más cerca, sin importar los problemas del idioma ni del desprecio, si aquello significaba poder comer y vivir honestamente”  https://t.co/4EMKbabbdq","['geografía', 'aguas', 'inversa', 'cubana', 'muertos', 'tierra', 'firme', 'intentaron', 'alcanzar', 'isla', 'quedaba', 'cerca', 'importar', 'problemas', 'idioma', 'desprecio', 'si', 'aquello', 'significaba', 'poder', 'comer', 'vivir', 'honestamente”']"
@VeroChacin Like por la pelea con excel,"['verochacin', 'like', 'pelea', 'excel']"
@CleverSafo Muy mala actitud para una princesa,"['cleversafo', 'mala', 'actitud', 'princesa']"
"@angelalayon @AndresKerese @ricardobarbar @LuuSalomon @prodavinci @WillyMcKey Nitrógeno líquido, la receta secreta","['angelalayon', 'andreskerese', 'ricardobarbar', 'luusalomon', 'prodavinci', 'willymckey', 'nitrógeno', 'líquido', 'receta', 'secreta']"
"@AndresKerese @ricardobarbar @angelalayon @LuuSalomon @prodavinci @WillyMcKey Cómo podrán notar, Alayón nos mantiene a temperaturas bajo cero para preservar nuestra juventud","['andreskerese', 'ricardobarbar', 'angelalayon', 'luusalomon', 'prodavinci', 'willymckey', 'cómo', 'podrán', 'notar', 'alayón', 'mantiene', 'temperaturas', 'bajo', 'cero', 'preservar', 'juventud']"
