tweet,tweet_tokenized
@ramon_aular Había escuchado del personaje que hasta ahora creía ficticio. Interesante.,"['ramon', 'aular', 'escuchado', 'personaje', 'ahora', 'creía', 'ficticio', 'interesante']"
"@CervezaTipo Gracias a Dios, pana. No sabía la noticia. Que sigas mejorando. Un abrazo.","['cervezatipo', 'gracias', 'dios', 'pana', 'sabía', 'noticia', 'sigas', 'mejorando', 'abrazo']"
@CesarAramis Petrucci always in my heart ❤️.,"['cesararamis', 'petrucci', 'always', 'in', 'my', 'heart', '❤️']"
@CesarAramis ¿Sabías que este es un solo improvisado de Petrucci reproducido al revés y luego reaprendido por él para tocarlo en el disco?,"['cesararamis', '¿sabías', 'solo', 'improvisado', 'petrucci', 'reproducido', 'revés', 'luego', 'reaprendido', 'tocarlo', 'disco']"
@CesarAramis Este fue el primer solo de Maiden que toqué.,"['cesararamis', 'primer', 'solo', 'maiden', 'toqué']"
"@CesarAramis Solo algunos, por supuesto:  Iron Maiden - Fear of the Dark. Metallica - One. Pantera - Cemetery Gates. Dream Theater - Erotomania. Megadeth - Lucretia. Steve Vai - For the Love of God. Skid Row - I Remember You. Sonata Arctica - Black Sheep. Yngwie M. - Far Beyond the Sun.","['cesararamis', 'solo', 'supuesto', 'iron', 'maiden', 'fear', 'of', 'the', 'dark', 'metallica', 'one', 'pantera', 'cemetery', 'gates', 'dream', 'theater', 'erotomania', 'megadeth', 'lucretia', 'steve', 'vai', 'for', 'the', 'love', 'of', 'god', 'skid', 'row', 'remember', 'you', 'sonata', 'arctica', 'black', 'sheep', 'yngwie', 'far', 'beyond', 'the', 'sun']"
@bostonrex WHAAAAAAAAAAAT? 😱😱😱😱😱,"['bostonrex', 'whaaaaaaaaaaat', '😱😱😱😱😱']"
"@VanessaVenezia 😂😂😂😂😂😂😂😂 Hágale. Tranquila, que los que predican la muerte del Capitalismo desde un iPhone 12 Pro Max tienen esa coherencia de acción y pensamiento a 1000%. #UnPoquitoDePorFavor","['vanessavenezia', '😂😂😂😂😂😂😂😂', 'hágale', 'tranquila', 'predican', 'muerte', 'capitalismo', 'iphone', 'pro', 'max', 'coherencia', 'acción', 'pensamiento', 'unpoquitodeporfavor']"
"@VanessaVenezia ""Comunistas de Starbucks"" los llaman.","['vanessavenezia', 'comunistas', 'starbucks', 'llaman']"
"@anto_carrazana1 De hecho, mi gran duda cada vez que veo el trabajo de un tatuador en internet es si las fotos están trucadas o no.","['anto', 'carrazana', 'hecho', 'gran', 'duda', 'cada', 'vez', 'veo', 'trabajo', 'tatuador', 'internet', 'si', 'fotos', 'trucadas']"
"@anto_carrazana1 Ante la distorsión de la realidad a niveles aberrantes en la sociedad de la información, aplaudo y promuevo el rescate de lo verídico, real y verificable. Una conducta ética que se construye incluso en espacios como esos, y que además habla bien de tu buen proceder. Sin engaños.","['anto', 'carrazana', 'distorsión', 'realidad', 'niveles', 'aberrantes', 'sociedad', 'información', 'aplaudo', 'promuevo', 'rescate', 'verídico', 'real', 'verificable', 'conducta', 'ética', 'construye', 'incluso', 'espacios', 'además', 'habla', 'bien', 'buen', 'proceder', 'engaños']"
"@carolina_lozada ""Elemental"".","['carolina', 'lozada', 'elemental']"
@carolina_lozada ¡Por favor! Eso es pensar de mala fe. Yo lo que creo es que a la pobre Ana Bolena todavía le cuesta dominar el español. Hay que entender que no todos tenemos la cabeza en su respectivo lugar 😁.,"['carolina', 'lozada', '¡por', 'favor', 'pensar', 'mala', 'fe', 'creo', 'pobre', 'ana', 'bolena', 'todavía', 'cuesta', 'dominar', 'español', 'entender', 'cabeza', 'respectivo', 'lugar']"
@ArletteMontilla Paz y bien para ustedes. Un abrazo.,"['arlettemontilla', 'paz', 'bien', 'ustedes', 'abrazo']"
Le quitaban el cupo Cadivi.,"['quitaban', 'cupo', 'cadivi']"
La formación artística y académica de Miss Gran Bretaña 😍.,"['formación', 'artística', 'académica', 'miss', 'gran', 'bretaña']"
El mayor logro de tu adversario es convertirte en todo aquello que juraste combatir.,"['mayor', 'logro', 'adversario', 'convertirte', 'aquello', 'juraste', 'combatir']"
@natyasm19 El Lobo Estepario encierra una gran lección al respecto.,"['natyasm', 'lobo', 'estepario', 'encierra', 'gran', 'lección', 'respecto']"
"Secuestrando medios libres, asfixiando universidades, ONG y cualquier otra forma de expresión libre. Si no que lo digan los cubanos.","['secuestrando', 'medios', 'libres', 'asfixiando', 'universidades', 'ong', 'cualquier', 'forma', 'expresión', 'libre', 'si', 'digan', 'cubanos']"
Tuitazo.,['tuitazo']
"Embargo ilegal contra El Nacional es el mecanismo de presión del ala dura del chavismo, liderada por Diosdado, para evitar una negociación o al menos imponer sus términos. No es exagerado decir que este grupo se jugó el ""todo o nada"" en su afán autoritario.","['embargo', 'ilegal', 'nacional', 'mecanismo', 'presión', 'ala', 'dura', 'chavismo', 'liderada', 'diosdado', 'evitar', 'negociación', 'menos', 'imponer', 'términos', 'exagerado', 'decir', 'grupo', 'jugó', 'afán', 'autoritario']"
@MiliberMancilla La titulación de El Mundo viene terrible. Este es de esta semana. Ahora resulta que la gente de 40 años es anciana 🤦🏻‍♂️.  https://t.co/3ys3RZJF6d,"['milibermancilla', 'titulación', 'mundo', 'viene', 'terrible', 'semana', 'ahora', 'resulta', 'gente', 'años', 'anciana', '🤦🏻\u200d♂️']"
De la mala leche de los CLAP a la mala leche de Los Andes.,"['mala', 'leche', 'clap', 'mala', 'leche', 'andes']"
"@atajoslargos: ""En caso de que quiera resolver por su cuenta un misterioso crimen, lo más recomendable es leer 'La muerte y la brújula', de Jorge Luis Borges. No sea usted el próximo Lönnrot"". Del peligro de los salvadores, aun con las mejores intenciones.  https://t.co/khjBdWdx9A","['atajoslargos', 'caso', 'quiera', 'resolver', 'cuenta', 'misterioso', 'crimen', 'recomendable', 'leer', 'muerte', 'brújula', 'jorge', 'luis', 'borges', 'usted', 'próximo', 'lönnrot', 'peligro', 'salvadores', 'aun', 'mejores', 'intenciones']"
@Maripuerta @gash276 Así es. Además de su trayectoria y protagonismo en varios momentos de nuestra historia política. Por fortuna contamos con una nueva generación de medios regidos por periodistas que ha estado a la altura del ejercicio en este momento.,"['maripuerta', 'gash', 'así', 'además', 'trayectoria', 'protagonismo', 'varios', 'momentos', 'historia', 'política', 'fortuna', 'contamos', 'nueva', 'generación', 'medios', 'regidos', 'periodistas', 'altura', 'ejercicio', 'momento']"
@Maripuerta @gash276 El Nacional tiene años que dejó de ser la gran institución de referencia periodística del pais. Su escuela y talentos migraron de ahí hace un tiempo. Se convirtieron en un medio laxo y sin impacto en la opinión pública.,"['maripuerta', 'gash', 'nacional', 'años', 'dejó', 'ser', 'gran', 'institución', 'referencia', 'periodística', 'pais', 'escuela', 'talentos', 'migraron', 'ahí', 'hace', 'tiempo', 'convirtieron', 'medio', 'laxo', 'impacto', 'opinión', 'pública']"
@Petrypsique Factor clave del triángulo dramático: salvador - perseguidor - víctima.,"['petrypsique', 'factor', 'clave', 'triángulo', 'dramático', 'salvador', 'perseguidor', 'víctima']"
Los mismos que entran son los mismos que salen. Vivos o muertos.,"['mismos', 'entran', 'mismos', 'salen', 'vivos', 'muertos']"
"De hecho, una de las máximas de los Rangers es ""do not let anyone behind"".","['hecho', 'máximas', 'rangers', 'do', 'not', 'let', 'anyone', 'behind']"
 https://t.co/cC7gyKeBUs,[]
@cocap @EmeGeDice Otra falacia formal mal heredada del modelo frecuentista.,"['cocap', 'emegedice', 'falacia', 'formal', 'mal', 'heredada', 'modelo', 'frecuentista']"
@davidrondon La hegemonía Peavey de los 90 en Venezuela. Era raro ver otra marca en un toque. Un Marshall era toda una excentricidad.,"['davidrondon', 'hegemonía', 'peavey', 'venezuela', 'raro', 'ver', 'marca', 'toque', 'marshall', 'toda', 'excentricidad']"
Absolutely yes!,"['absolutely', 'yes']"
"@NandaMontilla Creo que no me he explicado: el que recibió las agresiones fui yo y ella lo que está haciendo es contando una historia contraria a los hechos. Puedo demostrar todo lo que digo, pero, por lo que veo, eso no tiene cabida aquí. Feliz día.","['nandamontilla', 'creo', 'explicado', 'recibió', 'agresiones', 'haciendo', 'contando', 'historia', 'contraria', 'hechos', 'puedo', 'demostrar', 'digo', 'veo', 'cabida', 'aquí', 'feliz', 'día']"
"@NandaMontilla @waikuku4 Intolerancia al insulto, querrás decir. Bienvenida la discusión, pero siempre dentro del respeto.","['nandamontilla', 'waikuku', 'intolerancia', 'insulto', 'querrás', 'decir', 'bienvenida', 'discusión', 'siempre', 'dentro', 'respeto']"
"@NandaMontilla Te invito a leer esto  https://t.co/wvw4lthr9F, a investigar sobre la violencia contra el hombre y a leer qué es el trastorno borderline. Saludos.","['nandamontilla', 'invito', 'leer', 'investigar', 'violencia', 'hombre', 'leer', 'trastorno', 'borderline', 'saludos']"
"En palabras de Jason Newsted: ""de esa gira aprendimos todo lo que una banda de rock no debe hacer"". Se refería a la constante cancelación de presentaciones de Gn'R, lo que originó numerosos problemas logísticos de última hora, incluyendo el famoso accidente en Montreal.","['palabras', 'jason', 'newsted', 'gira', 'aprendimos', 'banda', 'rock', 'debe', 'hacer', 'refería', 'constante', 'cancelación', 'presentaciones', 'gn', 'originó', 'numerosos', 'problemas', 'logísticos', 'última', 'hora', 'incluyendo', 'famoso', 'accidente', 'montreal']"
"@waikuku4 Xili, te invito a investigar de verdad y a evitar acusaciones sin fundamento alguno. Esto perjudica al movimiento.","['waikuku', 'xili', 'invito', 'investigar', 'verdad', 'evitar', 'acusaciones', 'fundamento', 'alguno', 'perjudica', 'movimiento']"
"""No hay mayor presencia del demonio que las ganas de verlo donde no está"". Umberto Eco.  Feliz día.","['mayor', 'presencia', 'demonio', 'ganas', 'verlo', 'umberto', 'eco', 'feliz', 'día']"
"Espero hagas honor a la academia una vez más y puedas, por un momento, dejar a un lado el fanatismo que siempre es enemigo de la razón. Las solidaridades automáticas no hacen bien a nadie, especialmente a un movimiento que tanto ha costado a la humanidad como el feminismo.","['espero', 'hagas', 'honor', 'academia', 'vez', 'puedas', 'momento', 'dejar', 'lado', 'fanatismo', 'siempre', 'enemigo', 'razón', 'solidaridades', 'automáticas', 'hacen', 'bien', 'nadie', 'especialmente', 'movimiento', 'costado', 'humanidad', 'feminismo']"
Ha sido un proceso sumamente doloroso y traumático como para que vengas tú o cualquier otra persona a hablar de una situación que desconoce. Nadie tiene derecho a hacer acusaciones tan graves sin conocer la verdad.,"['sido', 'proceso', 'sumamente', 'doloroso', 'traumático', 'vengas', 'cualquier', 'persona', 'hablar', 'situación', 'desconoce', 'nadie', 'derecho', 'hacer', 'acusaciones', 'tan', 'graves', 'conocer', 'verdad']"
"Y así como hasta ahora he guardado silencio sobre todo esto por respeto a mis hijos y al resto de mi familia, que ha cargado también con esta cruz, te exijo respeto: el mismo que siempre te he tenido.","['así', 'ahora', 'guardado', 'silencio', 'respeto', 'hijos', 'resto', 'familia', 'cargado', 'cruz', 'exijo', 'respeto', 'mismo', 'siempre']"
"Lamento la ligereza de tus acusaciones, especialmente cuando, amén de tu formación profesional, ni siquiera tuviste el decoro de acercarte a preguntarme si tal cosa era verdad; pero tu necesidad de protagonismo, espectáculo, morbo y tus ganas de verlo todo arder pudieron más.","['lamento', 'ligereza', 'acusaciones', 'especialmente', 'amén', 'formación', 'profesional', 'siquiera', 'decoro', 'acercarte', 'preguntarme', 'si', 'tal', 'cosa', 'verdad', 'necesidad', 'protagonismo', 'espectáculo', 'morbo', 'ganas', 'verlo', 'arder', 'pudieron']"
Ha sido un proceso muy duro de mi vida del que no he hablado hasta ahora porque: 1- No es problema tuyo ni de nadie. 2- Soy hermético con mi vida privada. 3- El más importante: el respeto a los dos hijos que tuve con ella; niños nativos digitales que no merecen este show.,"['sido', 'proceso', 'duro', 'vida', 'hablado', 'ahora', 'problema', 'nadie', 'hermético', 'vida', 'privada', 'importante', 'respeto', 'dos', 'hijos', 'niños', 'nativos', 'digitales', 'merecen', 'show']"
"Pero sobre todo estoy por aquí por otra acusación, aún más grave, sobre violencia doméstica. Fue un caso en el que sufrí una gran violencia física y psicológica por parte de una persona con trastorno mental, por lo que todavía sigo yendo a terapia.","['aquí', 'acusación', 'aún', 'grave', 'violencia', 'doméstica', 'caso', 'sufrí', 'gran', 'violencia', 'física', 'psicológica', 'parte', 'persona', 'trastorno', 'mental', 'todavía', 'sigo', 'yendo', 'terapia']"
"Lo segundo es una acusación sumamente grave, no solo por lo que dices, sino por la inexistencia de pruebas al respecto. Y no existen tales pruebas simplemente porque nunca sucedió. Te invito a que busques la primera persona que pueda demostrar lo contrario.","['segundo', 'acusación', 'sumamente', 'grave', 'solo', 'dices', 'sino', 'inexistencia', 'pruebas', 'respecto', 'existen', 'tales', 'pruebas', 'simplemente', 'nunca', 'sucedió', 'invito', 'busques', 'primera', 'persona', 'pueda', 'demostrar', 'contrario']"
"... en esta era de reivindicación femenina la cual suscribo; de la misma manera como tú misma varias veces me escribías sobre alguna inquietud sobre signos, códigos y sintagmas.","['reivindicación', 'femenina', 'suscribo', 'misma', 'manera', 'misma', 'varias', 'veces', 'escribías', 'alguna', 'inquietud', 'signos', 'códigos', 'sintagmas']"
"En principio no debería explicar algo que tú misma asumes que no sabes si tenga relación, pero lo haré: ciertamente es el resultado de una reflexión académica que, no sé si sabes, es y debe ser constante, especialmente si hablamos de la resignificación de los signos...","['principio', 'debería', 'explicar', 'misma', 'asumes', 'sabes', 'si', 'relación', 'haré', 'ciertamente', 'resultado', 'reflexión', 'académica', 'sé', 'si', 'sabes', 'debe', 'ser', 'constante', 'especialmente', 'si', 'hablamos', 'resignificación', 'signos']"
"Hola, Aurelis. Espero estés bien. Me impresiona que la misma seguridad con la que hablas no te es suficiente para mencionarme y decirme esto de frente, como yo lo hago ahora. No creía necesario esto, pero ya fuiste demasiado lejos:","['hola', 'aurelis', 'espero', 'bien', 'impresiona', 'misma', 'seguridad', 'hablas', 'suficiente', 'mencionarme', 'decirme', 'frente', 'hago', 'ahora', 'creía', 'necesario', 'demasiado', 'lejos']"
"The end is near, it's crystal clear Part of the master plan Don't look now to Israel It might be your homelands  Holy wars","['the', 'end', 'is', 'near', 'it', 'crystal', 'clear', 'part', 'of', 'the', 'master', 'plan', 'don', 'look', 'now', 'to', 'israel', 'it', 'might', 'be', 'your', 'homelands', 'holy', 'wars']"
"Frente a una crisis política estancada ante desacuerdos opositores, la pérdida de interés de la com. int., el avance del autoritarismo, pero sobre todo, ante el gran sufrimiento de los venezolanos, urgen salidas de reingeniería política para poder avanzar. Aplaudo este acuerdo.","['frente', 'crisis', 'política', 'estancada', 'desacuerdos', 'opositores', 'pérdida', 'interés', 'com', 'int', 'avance', 'autoritarismo', 'gran', 'sufrimiento', 'venezolanos', 'urgen', 'salidas', 'reingeniería', 'política', 'poder', 'avanzar', 'aplaudo', 'acuerdo']"
"@priscadavila ¡Felicidades, Prisca! Mucho (más) éxito 🤗.","['priscadavila', '¡felicidades', 'prisca', 'éxito']"
"""Non é un vero italiano"".","['non', 'vero', 'italiano']"
"@maquencla Hermosa, pese a ser ""el hombre más feo del campus"".","['maquencla', 'hermosa', 'pese', 'ser', 'hombre', 'feo', 'campus']"
❤️,['❤️']
Esto por favor:,['favor']
"@ro_m_el ¡Buenísimo, Mr. Romel! Ahorita los escucho. Un abrazo.","['ro', '¡buenísimo', 'mr', 'romel', 'ahorita', 'escucho', 'abrazo']"
Thriller - Michael Jackson.,"['thriller', 'michael', 'jackson']"
"@lorearraiz ¡Felicidades, Lorena! Un abrazo🤗.","['lorearraiz', '¡felicidades', 'lorena', 'abrazo🤗']"
"¿Puede el metal instrumental tomar una bocanada de aire fresco desde un género al que ya influyó antes, como el pop? Sin duda alguna; el trabajo de bandas como Polyphia, Intervals y Chon demuestran esta nueva y necesaria simbiosis.  https://t.co/ylnqKqepjp","['¿puede', 'metal', 'instrumental', 'tomar', 'bocanada', 'aire', 'fresco', 'género', 'influyó', 'pop', 'duda', 'alguna', 'trabajo', 'bandas', 'polyphia', 'intervals', 'chon', 'demuestran', 'nueva', 'necesaria', 'simbiosis']"
"@VanessaVenezia Hermosa historia, Vanessa. Feliz día de la madre para ti. Gran abrazo.","['vanessavenezia', 'hermosa', 'historia', 'vanessa', 'feliz', 'día', 'madre', 'gran', 'abrazo']"
Por ahí hay un proverbio que habla de no decir algo a menos que sea mejor que el silencio.,"['ahí', 'proverbio', 'habla', 'decir', 'menos', 'mejor', 'silencio']"
"@yusRiosp @Ramongsc11 ¡Felicidades, chamos! Sigan creciendo juntos. Fuerte abrazo para ambos 🥰🥰🥰.","['yusriosp', 'ramongsc', '¡felicidades', 'chamos', 'sigan', 'creciendo', 'juntos', 'fuerte', 'abrazo', 'ambos', '🥰🥰🥰']"
"@LuiisPuerta @SeniorEstu Por si esto los hace sentir mejor: Tobias Forge compone líneas de guitarra que aprende solo para grabarlas y que, en muchos casos, no domina. Solo quiere dejar el registro fonográfico porque al final ese trabajo no le corresponde hacerlo en vivo.","['luiispuerta', 'seniorestu', 'si', 'hace', 'sentir', 'mejor', 'tobias', 'forge', 'compone', 'líneas', 'guitarra', 'aprende', 'solo', 'grabarlas', 'casos', 'domina', 'solo', 'quiere', 'dejar', 'registro', 'fonográfico', 'final', 'trabajo', 'corresponde', 'hacerlo', 'vivo']"
"Recomendación para quienes se sientan o hayan sentido así, especialmente a partir del encierro.","['recomendación', 'sientan', 'así', 'especialmente', 'partir', 'encierro']"
"@YaneFernandez Y pensar que en los 90 este tipo cantaba uno de sus tantos temas de denuncia política llamado ""Ladrolítico"". Insisto: Gillman vivió lo suficiente para convertirse en una caricatura de sí mismo.","['yanefernandez', 'pensar', 'tipo', 'cantaba', 'tantos', 'temas', 'denuncia', 'política', 'llamado', 'ladrolítico', 'insisto', 'gillman', 'vivió', 'suficiente', 'convertirse', 'caricatura', 'mismo']"
@bass_tovar OMG! 😰😰😰,"['bass', 'tovar', 'omg', '😰😰😰']"
@headlydunn Alguien que demostró que no sabe de lo que habla.,"['headlydunn', 'alguien', 'demostró', 'sabe', 'habla']"
@LuiisPuerta 😂😂😂 Fíjate que no. Es un tipo que parece que tiene dos años tocando guitarra y como 15 días escuchando música. Porque con ese criterio... 🙄,"['luiispuerta', '😂😂😂', 'fíjate', 'tipo', 'parece', 'dos', 'años', 'tocando', 'guitarra', 'días', 'escuchando', 'música', 'criterio']"
"Buenos días a todos, menos al youtuber que acabo de ver que dice que Frank Zappa, Slash, Steve Vai, Dimebag Darrell, Zakk Wylde, entre otros son ""guitarristas sobrevalorados"".  Quisiera tener la seguridad de la gente que habla de algo sin tener la más mínima idea.","['buenos', 'días', 'menos', 'youtuber', 'acabo', 'ver', 'dice', 'frank', 'zappa', 'slash', 'steve', 'vai', 'dimebag', 'darrell', 'zakk', 'wylde', 'guitarristas', 'sobrevalorados', 'quisiera', 'tener', 'seguridad', 'gente', 'habla', 'tener', 'mínima', 'idea']"
Esto.,[]
"Alguien a quien la democracia española jamás echará de menos. Y que tampoco venga a buscar ""curro"" por aquí.","['alguien', 'democracia', 'española', 'jamás', 'echará', 'menos', 'tampoco', 'venga', 'buscar', 'curro', 'aquí']"
"@endsequera @GTAveledo @rafaelarraiz Es probable tomando en cuenta la historia de Delacroix, la factibilidad del hecho y la necesidad estratégica de Bolívar de crear ese relato en ese momento. La verdad no me parece nada descabellada la idea.","['endsequera', 'gtaveledo', 'rafaelarraiz', 'probable', 'tomando', 'cuenta', 'historia', 'delacroix', 'factibilidad', 'hecho', 'necesidad', 'estratégica', 'bolívar', 'crear', 'relato', 'momento', 'verdad', 'parece', 'descabellada', 'idea']"
Melinda en este momento:  https://t.co/yMfz3W66Sh,"['melinda', 'momento']"
@YaneFernandez @bostonrex Un clásico 😂😂😂.,"['yanefernandez', 'bostonrex', 'clásico', '😂😂😂']"
"@PedroValverdeva @YaneFernandez @bostonrex Sello y firma, mi estimado 😂.","['pedrovalverdeva', 'yanefernandez', 'bostonrex', 'sello', 'firma', 'estimado']"
@bostonrex ¿Y la estampita de José Gregorio? 😁.,"['bostonrex', '¿y', 'estampita', 'josé', 'gregorio']"
"@headlydunn Lo más irónico de todo es que muchos de quienes lo aplauden porque es el ""chico cool"", son los mismos que critican a ""la generación que votó por Chávez"" 🤡.","['headlydunn', 'irónico', 'aplauden', 'chico', 'cool', 'mismos', 'critican', 'generación', 'votó', 'chávez']"
"No solo se ufana de un golpe de Estado  cobijado por su autoritarismo populista; sino que tiene el tupé de pontificar sobre un proceso político que ignora y que ilustra desde su enanismo democrático.  ""La ignorancia es atrevida"".","['solo', 'ufana', 'golpe', 'cobijado', 'autoritarismo', 'populista', 'sino', 'tupé', 'pontificar', 'proceso', 'político', 'ignora', 'ilustra', 'enanismo', 'democrático', 'ignorancia', 'atrevida']"
"@PedroValverdeva @ajcaleca Acertadísimo, mi estimado.","['pedrovalverdeva', 'ajcaleca', 'acertadísimo', 'estimado']"
He dado clases con esta portada solo para explicar parte de la infamia criminal de los medios cómplices de la dictadura. Está en mi colección.,"['dado', 'clases', 'portada', 'solo', 'explicar', 'parte', 'infamia', 'criminal', 'medios', 'cómplices', 'dictadura', 'colección']"
"Recuerdo la anécdota que nos contó un profesor: en su familia hubo un conflicto tan grande que su tío abuelo empezó a usar el Atías para diferenciarse del linaje de su abuelo, de apellido Attías.","['recuerdo', 'anécdota', 'contó', 'profesor', 'familia', 'conflicto', 'tan', 'grande', 'tío', 'abuelo', 'empezó', 'usar', 'atías', 'diferenciarse', 'linaje', 'abuelo', 'apellido', 'attías']"
"De alguna forma esto se hizo con regularidad en el S.XIX, cuando familiares en disputa modificaban una o varias letras de su apellido para diferenciarse o simplemente se lo quitaban para cortar todo parentesco. De ahí viene la expresión ""le quitó el apellido"".","['alguna', 'forma', 'hizo', 'regularidad', 'xix', 'familiares', 'disputa', 'modificaban', 'varias', 'letras', 'apellido', 'diferenciarse', 'simplemente', 'quitaban', 'cortar', 'parentesco', 'ahí', 'viene', 'expresión', 'quitó', 'apellido']"
💔,[]
@edvill @KikeWebDev @nineinchnails @trent_reznor Y además pueden decir que vieron a un futuro ganador del Oscar como compositor de mejor banda sonora. Aún no consigo la primera persona que me hable mal de ese concierto. Hoy lamento no haber estado ahí.,"['edvill', 'kikewebdev', 'nineinchnails', 'trent', 'reznor', 'además', 'pueden', 'decir', 'vieron', 'futuro', 'ganador', 'oscar', 'compositor', 'mejor', 'banda', 'sonora', 'aún', 'consigo', 'primera', 'persona', 'hable', 'mal', 'concierto', 'hoy', 'lamento', 'haber', 'ahí']"
"@m_betancourtm @waikuku4 Completamente de acuerdo contigo. De ahí la importancia del rigor, el método y el contraste para servir a la verdad, y posteriormente, al análisis. Sin lo primero no puede haber lo demás.","['betancourtm', 'waikuku', 'completamente', 'acuerdo', 'contigo', 'ahí', 'importancia', 'rigor', 'método', 'contraste', 'servir', 'verdad', 'posteriormente', 'análisis', 'primero', 'puede', 'haber', 'demás']"
"Día de júbilo nacional.  ¡Salve, José Gregorio! Ruega por nosotros.","['día', 'júbilo', 'nacional', '¡salve', 'josé', 'gregorio', 'ruega']"
"Ojo con esto, por favor. Seriedad y rigor en la denuncia. Primero, por respeto a las víctimas. Segundo, recuerden cuál es el telón de fondo aquí.","['ojo', 'favor', 'seriedad', 'rigor', 'denuncia', 'primero', 'respeto', 'víctimas', 'segundo', 'recuerden', 'cuál', 'telón', 'fondo', 'aquí']"
"@KatherineASD Lo lamento muchísimo, Katherine. Espero esas heridas hayan sanado.","['katherineasd', 'lamento', 'muchísimo', 'katherine', 'espero', 'heridas', 'sanado']"
"@illustrandie Así es. La lengua siempre es un síntoma. Nunca (o casi nunca), una causa.","['illustrandie', 'así', 'lengua', 'siempre', 'síntoma', 'nunca', 'casi', 'nunca', 'causa']"
Importantísimo y por demás necesario este análisis socio lingüístico para explicar una parte del problema.,"['importantísimo', 'demás', 'necesario', 'análisis', 'socio', 'lingüístico', 'explicar', 'parte', 'problema']"
"El suicidio de Willy McKey, además de otro gesto de su narcisismo patológico, es la agresión definitiva a sus víctimas. Escapar de la justicia, evadir su responsabilidad para siempre, es otra forma de dejar impunes sus delitos. ""Soy mi propio crimen y castigo. Yo mismo me basto"".","['suicidio', 'willy', 'mckey', 'además', 'gesto', 'narcisismo', 'patológico', 'agresión', 'definitiva', 'víctimas', 'escapar', 'justicia', 'evadir', 'responsabilidad', 'siempre', 'forma', 'dejar', 'impunes', 'delitos', 'propio', 'crimen', 'castigo', 'mismo', 'basto']"
@Marlou_BJJ @RBReich Gracias. Voy a leerlo.,"['marlou', 'bjj', 'rbreich', 'gracias', 'voy', 'leerlo']"
@Francisco_022 Tres y pico.,"['francisco', 'tres', 'pico']"
@Francisco_022 Definitivamente. Es casi imposible conseguir un hit contemporáneo que dure más de cuatro minutos.,"['francisco', 'definitivamente', 'casi', 'imposible', 'conseguir', 'hit', 'contemporáneo', 'dure', 'cuatro', 'minutos']"
"Lo único malo de temas como Dancing With a Stranger es que son muy cortos. Están compuestos con la estructura tradicional intro+estrofa+precoro+coro, pero con una duración adaptada a la era del streaming: aquí el ""hook"" de los primeros 30 seg. lo es todo.   https://t.co/SqkeVXr7MY","['único', 'malo', 'temas', 'dancing', 'with', 'stranger', 'cortos', 'compuestos', 'estructura', 'tradicional', 'intro', 'estrofa', 'precoro', 'coro', 'duración', 'adaptada', 'streaming', 'aquí', 'hook', 'primeros', 'seg']"
"Hay quienes creen que los políticos son una suerte de dramatis personae de un espectáculo mediático exclusivo, donde el único guion es solo lo que ellos ven.","['creen', 'políticos', 'suerte', 'dramatis', 'personae', 'espectáculo', 'mediático', 'exclusivo', 'único', 'guion', 'solo', 'ven']"
@sicvonia ¡Esa licenciada! 🤩🥳🥳🥳,"['sicvonia', '¡esa', 'licenciada', '🤩🥳🥳🥳']"
"@gagueando ¡Seguro que sí, Gerardo! 😃","['gagueando', '¡seguro', 'gerardo']"
"@fanzinero @gagueando @lexysrendon ¡Buenísimo, Rafael! Otra recomendación de nivel.","['fanzinero', 'gagueando', 'lexysrendon', '¡buenísimo', 'rafael', 'recomendación', 'nivel']"
@gagueando Lo tengo en lista de espera. Con tu tuit me llevo una buena referencia.,"['gagueando', 'lista', 'espera', 'tuit', 'llevo', 'buena', 'referencia']"
"¿Así o más claro?  Nótese que en ningún momento considera que ambos conceptos no sean excluyentes. Por tanto, para Iglesias, comunismo ≠ libertad.  Por si no entendían la juntica con los de aquí.","['¿así', 'claro', 'nótese', 'ningún', 'momento', 'considera', 'ambos', 'conceptos', 'excluyentes', 'iglesias', 'comunismo', 'libertad', 'si', 'entendían', 'juntica', 'aquí']"
That question...  https://t.co/wqtEGy6F7i,"['that', 'question']"
"@nytimes anuncia que sus artículos de opinión prescindirán del término ""op-ed."", como de costumbre. La razón: “En una era de desconfianza en los medios y confusión sobre lo que es el periodismo, servimos mejor con un lenguaje directo y claro”.  Pequeño triunfo para la ignorancia.","['nytimes', 'anuncia', 'artículos', 'opinión', 'prescindirán', 'término', 'op', 'ed', 'costumbre', 'razón', 'desconfianza', 'medios', 'confusión', 'periodismo', 'servimos', 'mejor', 'lenguaje', 'directo', 'claro”', 'pequeño', 'triunfo', 'ignorancia']"
"@joelnixb Un gran abrazo para ti en este momento, hija. Dios te bendiga a ti y a tus abuelos.","['joelnixb', 'gran', 'abrazo', 'momento', 'hija', 'dios', 'bendiga', 'abuelos']"
Esto 👇.,[]
"The one and only. The greatest Spaceman through all the Kiss story.  Like no other.  Happy birthday, Mr. @ace_frehley!","['the', 'one', 'and', 'only', 'the', 'greatest', 'spaceman', 'through', 'all', 'the', 'kiss', 'story', 'like', 'other', 'happy', 'birthday', 'mr', 'ace', 'frehley']"
