tweet_translated_tokenized,sentiment,NB_Negativo,NB_Neutral,NB_Positivo,SVM_Negativo,SVM_Neutral,SVM_Positivo,DF_Negativo,DF_Neutral,DF_Positivo,MaxEnt_Negativo,MaxEnt_Neutral,MaxEnt_Positivo
"['teresa', 'rondón', 'naweboná', 'pain', 'ass', 'taken', 'class', 'teacher', 'legendary', 'reason', 'always', 'want', 'go', 'class', 'person', 'loves', 'teach', 'knows', 'woman', 'organized', 'possible', 'known']",Neutral,0.04029419319320328,0.9364735138085406,0.023232292998259508,0.07538813823947611,0.8897107329717819,0.034901128788741805,0.0,1.0,0.0,0.07056444992618438,0.886615145150144,0.042820404923671625
"['irma', 'rondón', 'taught', 'love', 'calculus', 'going', 'one', 'darkest', 'times', 'jaime', 'wong', 'unrivaled', 'charisma', 'intelligence', 'never', 'realized', 'much', 'needed', 'temporarily', 'retired']",Neutral,0.08212440127485958,0.8631284608109038,0.0547471379142387,0.032582640129297916,0.93093998229981,0.03647737757089227,0.0,1.0,0.0,0.05805258447438885,0.9021249432628671,0.0398224722627441
"['corduroy', 'smoking', 'want', 'rotate']",Neutral,0.07031295469680023,0.8905146597175799,0.039172385585619966,0.09763586142632676,0.8637312872675152,0.038632851306157685,0.0,1.0,0.0,0.08781125931391225,0.8617006691456045,0.050488071540483154
"['know', 'going', 'go', 'see', 'marvel', 'scarlett', 'johansson', 'hopper']",Neutral,0.03980038188147722,0.9348403041221932,0.025359313996328244,0.025912119074599442,0.9419757829400734,0.03211209798532707,0.0,1.0,0.0,0.053638761421528694,0.9090075876910261,0.03735365088744523
"['want', 'car', 'travel', 'around', 'arc', 'pm', 'eurobeat', 'remixes', 'nintendo', 'songs', 'full', 'volume']",Neutral,0.09390184530305558,0.8400660725815029,0.06603208211544195,0.051329450590789416,0.9125125311703044,0.03615801823890588,0.0,1.0,0.0,0.08321131415728117,0.8562846743994579,0.0605040114432609
"['saad', 'theme', 'pillar', 'men', 'sounded', 'middle', 'class']",Neutral,0.10898900052941238,0.8225088996095646,0.06850209986102315,0.050364428897310284,0.9194942249582304,0.030141346144459093,0.0,1.0,0.0,0.06886087085655243,0.8892253785746294,0.04191375056881816
"['pincheaguacate', 'blocked', 'allow', 'put', 'group', 'person', 'moment', 'looking', 'restraining', 'order', 'intensity', 'increased', 'whatever', 'peace', 'mind', 'always', 'necessary', 'urges']",Neutral,0.05795250357817474,0.9112057470595442,0.030841749362282588,0.2275296796023133,0.7142730677412965,0.05819725265639029,0.0,1.0,0.0,0.09366681484369188,0.8545741945576195,0.051758990598688534
"['received', 'first', 'monday', 'december', 'say', 'nobody', 'initialized', 'stack', 'correct', 'function', 'half', 'already', 'hole', 'damn', 'thanks', 'good', 'news', 'son', 'bitch']",Neutral,0.035542494106130834,0.9374881390121198,0.02696936688175269,0.026347509523698274,0.9167655622269638,0.05688692824933787,0.0,1.0,0.0,0.048838677823253386,0.9119513085393087,0.03921001363743805
"['always', 'around', 'dates', 'december', 'end', 'semester', 'begin', 'wishes', 'personal', 'improvement', 'achieved', 'month', 'forget', 'others', 'called', 'gym', 'called', 'courses', 'already', 'point', 'know', 'whether', 'believe', 'seek', 'support']",Neutral,0.0253680382338498,0.9579343606275579,0.016697601138591003,0.03452881154993952,0.9363134143816592,0.029157774068401133,0.0,1.0,0.0,0.0553474649333362,0.9050020179403923,0.039650517126271385
"['present', 'partial', 'calculation', 'fever', 'forget', 'validation', 'step', 'wrongly', 'copy', 'coordinate']",Neutral,0.11148168111440232,0.8180888426948794,0.07042947619071814,0.044520523526710334,0.926374480907626,0.029104995565663868,0.0,1.0,0.0,0.06753252702316093,0.8912879789662113,0.04117949401062782
"['partial', 'today', 'please']",Positivo,0.035391751701433015,0.9387921614415952,0.025816086856972044,0.08022077795598366,0.8244210105415631,0.09535821150245327,1.0,0.0,0.0,0.08401788255089379,0.8507941884377804,0.06518792901132583
"['think', 'already', 'point', 'semester', 'mental', 'exhaustion', 'carry', 'feel', 'indifference', 'resignation', 'let', 'everything', 'flow', 'inertia']",Neutral,0.03090432899763986,0.9504427087638208,0.01865296223853816,0.028209653044401338,0.9586914782944485,0.013098868661150138,0.0,1.0,0.0,0.0451056216755256,0.9266220943963359,0.0282722839281386
"['message', 'everyone', 'laughs', 'lacava', 'emigrate', 'reproduce', 'please']",Positivo,0.09226831009828487,0.8419509426428926,0.06578074725882288,0.04822718694460778,0.9037244255015766,0.04804838755381545,0.0,1.0,0.0,0.07077164845610615,0.8792265138278335,0.05000183771606047
"['sometimes', 'really', 'feel', 'educational', 'level', 'passed', 'high', 'kind', 'see', 'video', 'julioprofe', 'say', 'gave', 'example', 'even', 'put', 'bullets', 'people', 'literally', 'say', 'worked', 'sucks', 'idiot', 'julioprofe', 'explains', 'depth']",Neutral,0.026118695195477132,0.9563781065153286,0.017503198289195682,0.07599543268120809,0.857621691348013,0.0663828759707789,0.0,1.0,0.0,0.0727501346758312,0.8737718018902838,0.053478063433885094
"['already', 'tired', 'semester', 'want', 'study', 'anymore', 'also', 'going', 'practice', 'vacation', 'java', 'course', 'mobile', 'development', 'one', 'agile', 'development', 'another', 'devops', 'yo', 'going', 'see', 'series', 'holidays', 'month', 'spend', 'games']",Neutral,0.02258825318129808,0.9605393795759352,0.016872367242765172,0.017908528719599987,0.9353837652596472,0.046707706020752665,0.0,1.0,0.0,0.04834381715998162,0.911106165593072,0.040550017246946325
"['pussy', 'julioprofe', 'makes', 'integral', 'prettyaaaaaaaaaaa']",Neutral,0.0963324069807536,0.8433718175248951,0.06029577549435314,0.04581070903198371,0.9237219483601504,0.030467342607866,0.0,1.0,0.0,0.06768192019169822,0.8909173080724724,0.0414007717358293
"['anthxnyb', 'rd', 'semester', 'computer', 'science', 'teachers', 'like']",Neutral,0.012614827132241492,0.9784663256566468,0.008918847211110822,0.029526494922771068,0.9370903553287494,0.033383149748479536,0.0,1.0,0.0,0.04198082767773332,0.924768564178738,0.03325060814352861
"['pussy', 'tere', 'send']",Neutral,0.1009208651352401,0.8362182217820948,0.06286091308266449,0.05444528875881563,0.911120260433933,0.03443445080725092,0.0,1.0,0.0,0.07264979702070826,0.8834460141734766,0.04390418880581527
"['golden', 'opportunity', 'wasted', 'joke']",Positivo,0.10229188731890106,0.8249916362054343,0.07271647647566433,0.06085712698242555,0.8653300894720163,0.0738127835455582,0.0,1.0,0.0,0.07692471710117914,0.8700272042976743,0.05304807860114657
"['danibarranco', 'believing', 'superior', 'thinking', 'white', 'coke', 'reality', 'brown', 'crippy', 'makes', 'brown', 'crippy', 'superiority', 'complex', 'makes', 'already']",Neutral,0.08474739521099929,0.8615894602595998,0.05366314452940028,0.03616231285416257,0.9410310861392374,0.022806601006599942,0.0,1.0,0.0,0.05872648315073698,0.90470251726774,0.03657099958152291
"['nothing', 'literally', 'shit', 'ah', 'pods', 'shit']",Neutral,0.06481498778849358,0.9132137790655488,0.02197123314595817,0.8023643351910585,0.14943881449210875,0.048196850316833004,1.0,0.0,0.0,0.18192197073021796,0.7616477638918471,0.056430265377934975
"['partner', 'want', 'accept', 'code', 'efficient', 'want', 'test', 'mine', 'less', 'hours', 'delivery', 'still', 'half']",Neutral,0.046543655611049686,0.924893541057738,0.028562803331212937,0.054370339743705726,0.8981806627292329,0.04744899752706145,0.0,1.0,0.0,0.07667060941324012,0.874031050091566,0.04929834049519382
"['deliver', 'project', 'tomorrow', 'half', 'ready', 'depend', 'partner', 'half', 'city', 'left', 'without', 'internet', 'data', 'hate', 'life', 'demonstration', 'god', 'enjoys', 'watching', 'suffer']",Neutral,0.04964164974411582,0.9252915149612294,0.0250668352946578,0.10657056576296857,0.8593458650967996,0.03408356914023166,1.0,0.0,0.0,0.08169778071813079,0.8754267182927494,0.04287550098911979
"['guaidó', 'announces', 'elections', 'parliamentarians']",Neutral,0.058916663946644285,0.8992734381875297,0.04180989786582789,0.026903100745388358,0.9315007695182196,0.04159612973639185,0.0,1.0,0.0,0.06322302509538212,0.8916542493472871,0.04512272555733081
"['daanielabg', 'normalize', 'ass', 'sucking', 'let', 'also', 'normalize', 'ball', 'sucking', 'nohomo', 'fueradechinazo']",Neutral,0.1115482309599701,0.8171037431829715,0.07134802585705692,0.059855141151736665,0.9021103479526194,0.03803451089564407,0.0,1.0,0.0,0.07274592712900203,0.8817450000372599,0.045509072833738076
"['cannibal', 'retards']",Neutral,0.1143445356204518,0.814656674388962,0.07099878999058579,0.07057192794201067,0.8927584246562461,0.03666964740174308,0.0,1.0,0.0,0.0758428847733051,0.8787297677704002,0.045427347456294793
"['edul', 'benjamiigo', 'vallha', 'depends', 'expression', 'tend']",Neutral,0.13800501288148231,0.7742262669169955,0.08776872020152147,0.10523159490398276,0.8195473483084946,0.07522105678752232,0.0,1.0,0.0,0.09310525684006336,0.8487674007139836,0.058127342445953085
"['carla', 'angola', 'paint', 'hair']",Neutral,0.12660463894689492,0.7943250555288842,0.07907030552422181,0.07057192794201067,0.8927584246562461,0.03666964740174308,0.0,1.0,0.0,0.07518196374465293,0.8797220629636329,0.04509597329171417
"['invisible', 'friends', 'justice', 'public', 'disorder', 'rawayana', 'gorillaz', 'foo', 'fighters', 'daft', 'punk', 'oasis', 'glitch', 'mob', 'innkeepers', 'yes', 'rock', 'edm', 'carajito']",Neutral,0.16173711326785012,0.699553256815779,0.13870962991637392,0.07646232793082773,0.551215666366014,0.3723220057031579,0.0,1.0,0.0,0.09050896257045693,0.8250921264350091,0.08439891099453407
"['update', 'teacher', 'wrong', 'answer', 'guide', 'terearreglalasguías']",Neutral,0.05057389842577534,0.923085042559119,0.02634105901510547,0.06667390534350275,0.9130940363362108,0.020232058320286225,0.0,1.0,0.0,0.06835696462283303,0.8951993953462408,0.03644364003092616
"['ok', 'think', 'already', 'remembered', 'function', 'root', 'put', 'derivative', 'function', 'squared', 'also', 'gives', 'answer', 'nothing', 'ausilio']",Neutral,0.049781658471179775,0.9208380222009672,0.029380319327853743,0.08138374443479568,0.8799659320682794,0.03865032349692486,0.0,1.0,0.0,0.07423355241793642,0.8795186209247524,0.04624782665731104
"['franz', 'urbina', 'like', 'universidad', 'felizdiadelestudianteuniversitario']",Neutral,0.07205182513015684,0.8771749219147235,0.05077325295511942,0.04857858333784052,0.8942593717665,0.05716204489565956,0.0,1.0,0.0,0.06950884612531152,0.878805567142112,0.051685586732576574
"['beer', 'guy', 'computer', 'guy', 'profession', 'branch', 'mma', 'skill', 'maximum']",Neutral,0.10754838161070578,0.8248118632545797,0.06763975513471565,0.0541885747472989,0.9154429841297659,0.03036844112293509,0.0,1.0,0.0,0.06704390787972676,0.8920868776356035,0.04086921448466981
"['yes', 'okay', 'lose', 'friends', 'ties', 'people', 'toxic', 'protect', 'need', 'end', 'life', 'well', 'road', 'happiness', 'full', 'difficult', 'stretches', 'reward', 'worth']",Positivo,0.04563065130944125,0.9272160224629528,0.027153326227606463,0.09303039563394708,0.8162858426674073,0.09068376169864567,0.0,1.0,0.0,0.08648799932720132,0.8545920253212292,0.05891997535156949
"['lately', 'days', 'end', 'like', 'shit', 'either', 'start', 'shit', 'end', 'shit', 'start', 'normal', 'develop', 'excellent', 'end', 'like', 'shit']",Negativo,0.034979096137637285,0.9520184554570548,0.013002448405306457,0.7818517981717248,0.1423644685321003,0.07578373329617519,1.0,0.0,0.0,0.152429828993443,0.7922566714170375,0.05531349958951938
"['edul', 'rin', 'top', 'waifu', 'excellent', 'top']",Positivo,0.09770871482737996,0.8466167623496641,0.0556745228229567,0.1933256685353276,0.7354318322733502,0.07124249919132218,0.0,1.0,0.0,0.10397827233126809,0.8377853512348247,0.058236376433907264
"['need', 'group', 'meeting', 'invited', 'person', 'like', 'start', 'throwing', 'tips', 'person', 'apparent', 'reason', 'front', 'everyone']",Neutral,0.025295350346057108,0.9612027906828636,0.013501858971079205,0.05592805690403629,0.9231404060046884,0.020931537091275185,1.0,0.0,0.0,0.06445844537015656,0.8979533041078954,0.037588250521948106
"['rebelion', 'farm', 'george', 'orwell']",Neutral,0.11720719599763978,0.8095925358400102,0.07320026816234881,0.07057192794201067,0.8927584246562461,0.03666964740174308,0.0,1.0,0.0,0.07413723085069912,0.881326546293075,0.044536222856225834
"['events', 'update', 'came', 'rough', 'good', 'need', 'learn', 'program', 'google', 'copy', 'code']",Neutral,0.049917679072696015,0.9240785729393886,0.02600374798791667,0.09586435983308826,0.8757422307991145,0.0283934093677972,0.0,1.0,0.0,0.07462714706790445,0.8859427637687116,0.039430089163383794
"['spent', 'hour', 'half', 'show', 'showing', 'anywhere', 'internet', 'finished', 'got', 'excited', 'explained', 'dad', 'realize', 'many', 'mistakes', 'ama', 'made', 'wrong', 'career']",Neutral,0.04688195126595589,0.9257647822944396,0.027353266439601242,0.033393671837696245,0.9488079693986408,0.017798358763663046,0.0,1.0,0.0,0.05426892818527587,0.913493951238646,0.032237120576077985
"['right', 'studying', 'partial', 'tomorrow', 'studying', 'literally', 'googling', 'exercise', 'done', 'transfer', 'notebook', 'see', 'spell', 'get', 'least', 'although', 'probably', 'happen', 'efficient', 'student', '☺️']",Neutral,0.03147612634467633,0.9482810602139388,0.020242813441384767,0.017716329451074698,0.9636563181946148,0.0186273523543105,0.0,1.0,0.0,0.04906531413234281,0.9182204375352954,0.03271424833236179
"['someone', 'understand', 'support', 'vox', 'literally', 'european', 'alt', 'right']",Neutral,0.0257676448368378,0.958200141789264,0.016032213373898572,0.02421730412441024,0.9625683455457515,0.013214350329838215,0.0,1.0,0.0,0.048943531082157404,0.919732271439534,0.03132419747830857
"['today', 'months', 'agony', 'academically', 'positive', 'day', 'even', 'feel', 'like', 'going', 'fall', 'mental', 'breakdown', 'second']",Neutral,0.025628897708514075,0.9560135663468956,0.01835753594459,0.02059206429063308,0.9384883819584748,0.040919553750892124,0.0,1.0,0.0,0.050621470079248325,0.9089468185698086,0.04043171135094304
"['crinshboi', 'second', 'fruitful', 'despite', 'scraped', 'times']",Neutral,0.061594593405447866,0.8927347399842049,0.04567066661034845,0.04454661174167123,0.9000343880334829,0.05541900022484576,0.0,1.0,0.0,0.06742335578925734,0.8825299637195375,0.05004668049120507
"['dogfish', 'lots', 'garlic', 'sauce', 'please']",Neutral,0.0918545689175131,0.8416756800905958,0.0664697509918899,0.054156319549397286,0.9010770236898524,0.044766656760750055,0.0,1.0,0.0,0.07356157829450775,0.873700923571054,0.052737498134438295
"['franz', 'urbina', 'like', 'industrialists', 'vape', 'like']",Positivo,0.051403675551493916,0.9085611928430408,0.04003513160546504,0.03991948739479397,0.8765799959005756,0.08350051670463048,0.0,0.0,1.0,0.06805631158727396,0.8719161089865469,0.06002757942617923
"['franz', 'urbina', 'naahh', 'better', 'law', 'second', 'degree', 'make', 'demands', 'program', 'patents']",Neutral,0.051507670808409366,0.9189387058308358,0.029553623360754462,0.10459116477192096,0.8428696536358264,0.05253918159225288,0.0,1.0,0.0,0.0776210064877131,0.8766626798756917,0.04571631363659522
"['dad', 'lately', 'watches', 'medical', 'forensic', 'psychological', 'series', 'realities', 'good', 'doctor', 'bull', 'bones', 'medical', 'emergencies', 'think', 'regrets', 'studied', 'mechanical', 'engineering']",Neutral,0.11508635089623845,0.8112533290042094,0.07366032009955285,0.0388168789650654,0.9362228158125832,0.024960305222351487,0.0,1.0,0.0,0.060942414271284766,0.9010091479395602,0.03804843778915503
"['please', 'ausilio']",Positivo,0.06466000471798684,0.8833840413990722,0.051955953882940116,0.05677875021682392,0.856226970712149,0.08699427907102705,0.0,1.0,0.0,0.07651864360772757,0.8607029621407687,0.06277839425150379
"['andresitorresm', 'instala', 'gentoo']",Neutral,0.12533923499660496,0.7965891966280887,0.07807156837530682,0.07057192794201067,0.8927584246562461,0.03666964740174308,0.0,1.0,0.0,0.0758428847733051,0.8787297677704002,0.045427347456294793
"['ucabizate', 'finish', 'delivering', 'project', 'blank']",Neutral,0.09871525119684264,0.8444814564068843,0.05680329239627256,0.10539751679700407,0.8578417582448825,0.036760724958113285,0.0,1.0,0.0,0.07857627938340539,0.8773395070111556,0.044084213605438946
"['cervezatipo', 'college', 'long', 'time', 'guava', 'bread', 'priced', 'dollar', 'friends', 'started', 'fucking', 'stayed', 'name', 'day']",Neutral,0.0577536317089643,0.9116281072452628,0.030618261045772317,0.09053521966208042,0.8808434223828624,0.02862135795505705,0.0,1.0,0.0,0.07701948207494164,0.8820983543780702,0.04088216354698812
"['ok', 'pretty', 'accurate']",Positivo,0.09263971987180908,0.8630094131899517,0.04435086693823933,0.20143653115102506,0.7602791173525153,0.03828435149645952,0.0,1.0,0.0,0.09784247333013056,0.8560273353123714,0.0461301913574981
"['minombreeschris', 'oh', 'good', 'thing', 'eat', 'food', 'thought', 'ate', 'shit']",Neutral,0.05482616560599683,0.9218569088527728,0.023316925541230816,0.3749805541640296,0.5838713093571821,0.041148136478788316,0.0,1.0,0.0,0.10446842932702274,0.8516391534434373,0.04389241722954004
"['tell', 'spanish', 'omelette', 'put', 'sausage']",Neutral,0.07676522475981297,0.8684382993992891,0.05479647584089745,0.06652309472352681,0.8611428828873415,0.07233402238913195,0.0,1.0,0.0,0.07828105536544977,0.8657442985599831,0.055974646074566925
"['damn', 'bro', 'know', 'date', 'today', 'sisa', 'hand', 'today', 'september', 'vico', 'daughter', 'turns', 'haha', '\u200b\u200byes', 'hand', 'good', 'joke', 'give', 'laik', 'subscribe']",Positivo,0.046973594301060614,0.9218683914266316,0.03115801427230552,0.0381220429244569,0.8987332377669163,0.06314471930862678,0.0,1.0,0.0,0.06722564698879815,0.8845116439606734,0.04826270905052845
"['vallha', 'metal', 'gear', 'solid', 'kojima', 'tactical', 'espionage', 'action', 'people', 'secrecy', 'death', 'stranding', 'kojima', 'social', 'strand', 'system', 'people', 'walk', 'simulator', 'secrecy']",Neutral,0.11819671856690014,0.8147404978198335,0.06706278361326815,0.09163255951611687,0.8756842723704251,0.032683168113458234,0.0,1.0,0.0,0.07451100511312946,0.8842755485256575,0.041213446361213095
"['week', 'people', 'remember', 'vanilla', 'shitty', 'shit', 'play', 'bfa']",Negativo,0.054182199870569984,0.9164932562616324,0.029324543867798192,0.17208280154125916,0.7825196006264186,0.04539759783232225,0.0,1.0,0.0,0.09069148292722175,0.8601719137527236,0.049136603320054616
['aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa'],Neutral,0.10111963425956913,0.8363513863581977,0.06252897938223348,0.07057192794201067,0.8927584246562461,0.03666964740174308,0.0,1.0,0.0,0.0758428847733051,0.8787297677704002,0.045427347456294793
"['vanessa', 'senior', 'marginal', 'already', 'pathetic', 'nosy']",Neutral,0.08634034427118659,0.8595124490885776,0.05414720664023629,0.04101346836398352,0.9343346437012564,0.02465188793476039,0.0,1.0,0.0,0.06231141105883473,0.8993084010603657,0.0383801878807996
"['regarding', 'dani', 'barranco', 'share', 'position', 'apologized', 'joke', 'humor', 'everyone', 'apologize', 'still', 'respect', 'posture']",Positivo,0.08692201378898867,0.8579360540147153,0.05514193219629642,0.045224135511149774,0.9265434228091126,0.028232441679737725,0.0,1.0,0.0,0.06514968959302328,0.8942793127225694,0.04057099768440732
"['spent', 'whole', 'day', 'playing', 'finding', 'ian', 'gael', 'worst', 'outcome', 'trouble', 'thanks', 'aran', 'rosmery', 'making', 'fool', 'made', 'de', 'toque', 'famous', 'already', 'congratulations', 'laverogomez', 'esgaboruiz']",Neutral,0.0994914374404738,0.8390704570383165,0.0614381055212107,0.05592941157991824,0.9116000306933963,0.03247055772668542,0.0,1.0,0.0,0.06855032390877998,0.8891026109136904,0.04234706517752971
"['ricardoafranco', 'sinister', 'six', '\u200b\u200bback', 'plans', 'omg', 'yaaaasssssssss']",Neutral,0.10629055567721106,0.8234777854120848,0.07023165891070494,0.05628692772336878,0.9019505542966766,0.04176251797995472,0.0,1.0,0.0,0.07094662221581242,0.8837882175440598,0.04526516024012776
"['sad', 'yco', 'throw', 'toilet', 'paper', 'trash', 'next', 'pot', 'pana', 'like', 'smell', 'shit', 'pot', 'want', 'smell', 'bathroom', 'thanks']",Neutral,0.126096250486086,0.8060863712258329,0.06781737828808028,0.33273668123021066,0.5706391982609631,0.09662412050882628,0.0,1.0,0.0,0.11911629615515773,0.8165261034909074,0.06435760035393477
['always'],Neutral,0.032349683534795365,0.9425396468101156,0.025110669655089016,0.05152847295475543,0.8452129365563387,0.103258590488906,0.0,1.0,0.0,0.07277742516654015,0.8664590343802873,0.06076354045317263
"['sleek', 'premium', 'presentation', 'fits', 'price']",Neutral,0.11289144483360927,0.8164387367134106,0.07066981845297976,0.06989474595079335,0.8983946706166921,0.03171058343251434,0.0,1.0,0.0,0.07273418265382882,0.88358489586176,0.04368092148441119
"['never', 'repeat', 'never', 'read', 'article', 'summarizes', 'well', 'technological', 'situation', 'telephony', 'level', 'venezuela', 'big', 'xdadevelopers']",Neutral,0.04384215685588709,0.930005932218988,0.026151910925124963,0.0349840012737113,0.9350409602912859,0.029975038435002863,0.0,1.0,0.0,0.06479893006918272,0.8943553579698273,0.040845711960989864
"['reason', 'time', 'time', 'suffer', 'cycles', 'insomnia', 'matter', 'sleep', 'hours', 'hours', 'sleep', 'delayed', 'well', 'morning', 'almost', 'dawn', 'every', 'day', 'run', 'help', 'want', 'sleep']",Neutral,0.03162870679043617,0.9450350688523046,0.023336224357257983,0.05214844689652181,0.8331335678454561,0.11471798525802235,0.0,1.0,0.0,0.06934293000905441,0.875496753296657,0.055160316694288676
"['edul', 'srmigueltomas', 'imnot', 'ludaabti', 'minombreeschris', 'side', 'side', 'side']",Neutral,0.10884796843422342,0.8333720051912717,0.05778002637450628,0.1233752025095203,0.8441195337791024,0.032505263711377304,0.0,1.0,0.0,0.08795684784435667,0.8663940748011616,0.045649077354481774
"['best', 'nachored', 'funniest', 'leo']",Positivo,0.09810871585305124,0.8146057790582436,0.08728550508870421,0.060839272128754784,0.5872946297847722,0.35186609808647296,0.0,0.0,1.0,0.088691259266605,0.8224753918686591,0.08883334886473598
"['thefanboylester', 'welcome', 'twitter']",Positivo,0.06596394971156408,0.8783487992722567,0.05568725101617996,0.04487592650293599,0.7793875888810375,0.1757364846160264,0.0,1.0,0.0,0.07694686617780803,0.8565831401243196,0.06646999369787229
"['elcdsmmsea', 'depends', 'come', 'neighborhood', 'never', 'studied', 'chavista', 'considered', 'good', 'luck', 'one', 'less', 'scum']",Neutral,0.04358803050347935,0.919145406926584,0.03726656256993799,0.03400507602318962,0.8112950575581568,0.1546998664186538,0.0,1.0,0.0,0.05871411132595889,0.8869484031476441,0.05433748552639714
"['leo', 'sushitrash', 'famous', 'filthy', 'frank']",Neutral,0.10861052935960216,0.8233984827539833,0.06799098788641496,0.049584658607173086,0.9166538455568799,0.03376149583594698,0.0,1.0,0.0,0.07142132835403898,0.8853062786816335,0.043272392964327534
"['adrianriotx', 'elcdsmmsea', 'chiguirebipolar', 'says', 'please', 'steal', 'jokes', 'underpaid', 'intern']",Neutral,0.11533842141366188,0.8036613084451253,0.08100027014121251,0.04856552424105049,0.9021178921401676,0.0493165836187821,0.0,1.0,0.0,0.07202985968056515,0.8783121413652036,0.049657998954231085
"['vallha', 'meanwhile', 'events', 'everyone', 'looking', 'saying', 'good']",Neutral,0.045614697002749074,0.9257178486171204,0.028667454380129007,0.022079271176765208,0.9562230713929464,0.021697657430288543,0.0,1.0,0.0,0.054065875342463515,0.911716196773495,0.03421792788404158
"['slaxz', 'anime', 'smell', 'like', 'violin']",Neutral,0.0960216358605306,0.8441953771677427,0.05978298697172511,0.1160587500482678,0.8191058302270136,0.06483541972471887,0.0,1.0,0.0,0.08663673220670093,0.8563689539266112,0.056994313866687955
"['usb', 'warbot', 'imarcangel', 'cirqueusb', 'breaks', 'soul', 'sleep', 'well', 'sweet', 'prince']",Neutral,0.11564466420274565,0.8098083033053156,0.07454703249193874,0.07858584666975561,0.8600775400014673,0.06133661332877706,0.0,1.0,0.0,0.08184412642862054,0.8659034352188261,0.05225243835255342
"['note', 'self', 'politics', 'fun', 'diplomacy', 'pain', 'ass']",Negativo,0.07632336555992908,0.8757048660733068,0.04797176836676478,0.05714774312816185,0.91543022298841,0.027422033883428152,0.0,1.0,0.0,0.06587591374621192,0.8939650167089891,0.04015906954479884
"['minombreeschris', 'ah', 'look', 'wagon']",Neutral,0.08980388790305144,0.8708640079473384,0.03933210414960956,0.1965605462845472,0.7757204723450787,0.02771898137037396,0.0,1.0,0.0,0.104120661052298,0.8502915510245843,0.04558778792311772
"['months', 'year', 'since', 'joined', 'ucab', 'say', 'next', 'person', 'tells', 'ucab', 'easier', 'usb', 'win', 'rumba', 'pain', 'neck', 'thank', 'happy', 'afternoon']",Neutral,0.023517793367249958,0.9602420541509646,0.016240152481786008,0.021562381599605312,0.9493587239939072,0.029078894406487383,0.0,1.0,0.0,0.04490535291414586,0.9220868962045075,0.03300775088134653
"['canga', 'look', 'like', 'damned', 'dam', 'cigarettes', 'smoke']",Neutral,0.07777404045033767,0.8749930732886049,0.047232886261057885,0.07120562843829199,0.8844979412742583,0.044296430287449735,0.0,1.0,0.0,0.07974555328586468,0.8696730440341728,0.050581402679962716
"['thefanboylester', 'next', 'tweet', 'joseph', 'best', 'jojo']",Neutral,0.06369028279017748,0.8823136292814242,0.05399608792839928,0.05342974754972538,0.6990360550087844,0.24753419744149,0.0,0.0,1.0,0.07553260548985295,0.852905782120586,0.07156161238956113
"['yesterday', 'house', 'made', 'beans', 'mystical', 'flavor', 'good', 'mystical', 'missing', 'something', 'decided', 'add', 'sugar', 'first', 'time', 'life', 'regret', 'mom', 'calls', 'marginal', 'thinks', 'listens', 'salsa', 'baúl']",Neutral,0.07141625791225052,0.883681671352279,0.04490207073546705,0.04198844354214202,0.9323935739759174,0.025617982481940558,0.0,1.0,0.0,0.057666949510448394,0.9055159316992996,0.03681711879025218
"['nobody', 'absolutely', 'nobody', 'marico', 'swear', 'nobody', 'wnn', 'country', 'roads', 'take', 'home', 'place', 'belooooooooooong', 'west', 'virginiaaaaaaaaaa', 'mountain', 'mamaaaaaaaa', 'country', 'roads', 'take', 'home']",Neutral,0.04463994102443495,0.9244194188029315,0.030940640172634336,0.026778564114184517,0.9437200916857088,0.029501344200106593,0.0,1.0,0.0,0.05127298436456974,0.9131092323506688,0.0356177832847613
"['johelconh', 'narco']",Neutral,0.0808458651766413,0.8689575384492092,0.05019659637414907,0.058622675756114864,0.9113602613825224,0.03001706286136245,0.0,1.0,0.0,0.07095025506630492,0.8861565627335929,0.04289318220010204
"['vallha', 'install', 'gentoo']",Neutral,0.08958193472848143,0.8546216058472444,0.055796459424273935,0.06641868136655428,0.9050402614269282,0.02854105720651756,0.0,1.0,0.0,0.07055105754597439,0.8868380808081067,0.04261086164591907
"['johelconh', 'opinion', 'count', 'cute', 'chinese', 'profile', 'picture', 'macoya', 'universitaria', 'venezolana', 'edition']",Neutral,0.11632833452704155,0.8129511053944544,0.0707205600785044,0.06563830488565799,0.9044385777759972,0.029923117338344674,0.0,1.0,0.0,0.06923612278610733,0.8897662818363835,0.040997595377509105
"['imarcangel', 'sucre', 'would', 'done', 'masterfully', 'paez', 'marginality', 'surface']",Neutral,0.09930283565418373,0.8418366663397631,0.0588604980060533,0.049460365496752895,0.9256940159955552,0.02484561850769192,0.0,1.0,0.0,0.06565178022077094,0.8957405038191143,0.038607715960114704
